Time,Status,Message,RACEYEAR,RACENUMBER,SESSIONTYPE
0 days 00:00:00,2,Yellow,2025,8,FP1
0 days 00:02:35.022000,1,AllClear,2025,8,FP1
0 days 00:17:12.020000,2,Yellow,2025,8,FP1
0 days 00:17:22.130000,1,AllClear,2025,8,FP1
0 days 00:21:46.326000,2,Yellow,2025,8,FP1
0 days 00:21:49.978000,1,AllClear,2025,8,FP1
0 days 00:22:06.712000,2,Yellow,2025,8,FP1
0 days 00:22:08.731000,1,AllClear,2025,8,FP1
0 days 00:22:10.232000,2,Yellow,2025,8,FP1
0 days 00:23:41.042000,5,Red,2025,8,FP1
0 days 00:26:34.481000,1,AllClear,2025,8,FP1
0 days 00:49:01.210000,2,Yellow,2025,8,FP1
0 days 00:49:08.863000,1,AllClear,2025,8,FP1
0 days 00:51:49.836000,2,Yellow,2025,8,FP1
0 days 00:52:00.508000,1,AllClear,2025,8,FP1
0 days 00:56:31.428000,2,Yellow,2025,8,FP1
0 days 00:56:50.430000,1,AllClear,2025,8,FP1
0 days 01:15:57.736000,2,Yellow,2025,8,FP1
0 days 01:16:07.312000,1,AllClear,2025,8,FP1
0 days 01:20:50.630000,2,Yellow,2025,8,FP1
0 days 01:20:51.646000,1,AllClear,2025,8,FP1
0 days 01:21:09.373000,2,Yellow,2025,8,FP1
0 days 01:21:10.389000,1,AllClear,2025,8,FP1
0 days 00:00:00,1,AllClear,2025,9,FP1
0 days 00:00:52.929000,2,Yellow,2025,9,FP1
0 days 00:01:52.067000,1,AllClear,2025,9,FP1
0 days 00:02:54.305000,2,Yellow,2025,9,FP1
0 days 00:03:29.810000,1,AllClear,2025,9,FP1
0 days 01:05:57.531000,2,Yellow,2025,9,FP1
0 days 01:05:59.592000,1,AllClear,2025,9,FP1
0 days 01:06:29.998000,2,Yellow,2025,9,FP1
0 days 01:06:33.019000,1,AllClear,2025,9,FP1
0 days 01:19:13.269000,2,Yellow,2025,9,FP1
0 days 00:00:00,1,AllClear,2025,10,FP1
0 days 00:00:38.344000,2,Yellow,2025,10,FP1
0 days 00:02:09.467000,1,AllClear,2025,10,FP1
0 days 00:16:26.754000,2,Yellow,2025,10,FP1
0 days 00:16:45.566000,1,AllClear,2025,10,FP1
0 days 00:28:09.362000,2,Yellow,2025,10,FP1
0 days 00:28:21.753000,5,Red,2025,10,FP1
0 days 00:35:28.616000,1,AllClear,2025,10,FP1
0 days 00:37:26.485000,2,Yellow,2025,10,FP1
0 days 00:37:46.892000,1,AllClear,2025,10,FP1
0 days 00:39:01.689000,2,Yellow,2025,10,FP1
0 days 00:39:05.814000,1,AllClear,2025,10,FP1
0 days 00:41:00.806000,2,Yellow,2025,10,FP1
0 days 00:41:01.743000,1,AllClear,2025,10,FP1
