RACEYEAR,RACENUMBER,FP1_AirTemp_mean,FP1_AirTemp_min,FP1_AirTemp_max,FP1_Humidity_mean,FP1_Humidity_min,FP1_Humidity_max,FP1_Pressure_mean,FP1_Pressure_min,FP1_Pressure_max,FP1_Rainfall_max,FP1_TrackTemp_mean,FP1_TrackTemp_min,FP1_TrackTemp_max,FP1_WindDirection_mean,FP1_WindSpeed_mean,FP1_WindSpeed_max,Driver,FP1_AvgSector1Time_ms,FP1_FastestSector1Time_ms,FP1_AvgSector2Time_ms,FP1_FastestSector2Time_ms,FP1_AvgSector3Time_ms,FP1_FastestSector3Time_ms,FP1_FastestFullLapTime_ms,FP1_AvgPitStopDuration_ms,FP1_TotalPitStops,FP1_MaxStint_HARD,FP1_MaxStint_INTERMEDIATE,FP1_MaxStint_MEDIUM,FP1_MaxStint_SOFT,FP1_MaxStint_TEST_UNKNOWN,FP1_MaxStint_UNKNOWN,FP1_MaxStint_WET,FP1_AvgTyreLife_HARD,FP1_AvgTyreLife_INTERMEDIATE,FP1_AvgTyreLife_MEDIUM,FP1_AvgTyreLife_SOFT,FP1_AvgTyreLife_TEST_UNKNOWN,FP1_AvgTyreLife_UNKNOWN,FP1_AvgTyreLife_WET,FP1_AvgSpeedOnTyre_HARD,FP1_AvgSpeedOnTyre_INTERMEDIATE,FP1_AvgSpeedOnTyre_MEDIUM,FP1_AvgSpeedOnTyre_SOFT,FP1_AvgSpeedOnTyre_TEST_UNKNOWN,FP1_AvgSpeedOnTyre_UNKNOWN,FP1_AvgSpeedOnTyre_WET,FP1_FastestSpeedOnTyre_HARD,FP1_FastestSpeedOnTyre_INTERMEDIATE,FP1_FastestSpeedOnTyre_MEDIUM,FP1_FastestSpeedOnTyre_SOFT,FP1_FastestSpeedOnTyre_TEST_UNKNOWN,FP1_FastestSpeedOnTyre_UNKNOWN,FP1_FastestSpeedOnTyre_WET,FP1_AvgLapTimeOnTyre_HARD,FP1_AvgLapTimeOnTyre_INTERMEDIATE,FP1_AvgLapTimeOnTyre_MEDIUM,FP1_AvgLapTimeOnTyre_SOFT,FP1_AvgLapTimeOnTyre_TEST_UNKNOWN,FP1_AvgLapTimeOnTyre_UNKNOWN,FP1_AvgLapTimeOnTyre_WET,FP1_FastestLapTimeOnTyre_HARD,FP1_FastestLapTimeOnTyre_INTERMEDIATE,FP1_FastestLapTimeOnTyre_MEDIUM,FP1_FastestLapTimeOnTyre_SOFT,FP1_FastestLapTimeOnTyre_TEST_UNKNOWN,FP1_FastestLapTimeOnTyre_UNKNOWN,FP1_FastestLapTimeOnTyre_WET,FP1_Red,FP1_SCDeployed,FP1_VSCDeployed,FP1_Yellow
2022,2,22.8855421686747,22.6,23.2,51.44578313253012,47.0,55.0,1014.0746987951807,1013.5,1014.5,False,28.18192771084337,27.0,29.3,324.71084337349396,4.742168674698796,6.9,ALB,41500.318181818184,34233.0,35613.958333333336,29775.0,35353.375,29079.0,93087.0,531693.0,2.0,,,3.0,2.0,,,,,,8.333333333333334,4.4,,,,,,286.8333333333333,292.0,,,,,,294.0,294.0,,,,,,104496.08333333333,107380.0,,,,,,94104.0,93087.0,,,,1,0,0,2
2022,2,22.8855421686747,22.6,23.2,51.44578313253012,47.0,55.0,1014.0746987951807,1013.5,1014.5,False,28.18192771084337,27.0,29.3,324.71084337349396,4.742168674698796,6.9,ALO,41730.166666666664,33717.0,32012.045454545456,29606.0,33682.818181818184,29058.0,92381.0,349638.75,4.0,,,3.0,5.0,,,,,,5.0,8.833333333333334,,,,,,293.0,267.6666666666667,,,,,,293.0,296.0,,,,,,96944.66666666667,102780.75,,,,,,94164.0,92381.0,,,,1,0,0,2
2022,2,22.8855421686747,22.6,23.2,51.44578313253012,47.0,55.0,1014.0746987951807,1013.5,1014.5,False,28.18192771084337,27.0,29.3,324.71084337349396,4.742168674698796,6.9,BOT,42539.117647058825,33281.0,33817.23809523809,29192.0,35097.19047619047,28611.0,91084.0,380572.75,4.0,3.0,,,5.0,,,,7.0,,,6.0,,,,289.25,,,264.8888888888889,,,,290.0,,,300.0,,,,94295.25,,,109940.77777777778,,,,93850.0,,,91084.0,,,,1,0,0,2
2022,2,22.8855421686747,22.6,23.2,51.44578313253012,47.0,55.0,1014.0746987951807,1013.5,1014.5,False,28.18192771084337,27.0,29.3,324.71084337349396,4.742168674698796,6.9,GAS,41369.083333333336,33403.0,33786.148148148146,29263.0,34193.25925925926,28567.0,91317.0,429326.0,2.0,1.0,,,3.0,,,,5.5,,,9.076923076923077,,,,295.5,,,284.38461538461536,,,,300.0,,,298.0,,,,105515.75,,,103009.0,,,,91718.0,,,91317.0,,,,1,0,0,2
2022,2,22.8855421686747,22.6,23.2,51.44578313253012,47.0,55.0,1014.0746987951807,1013.5,1014.5,False,28.18192771084337,27.0,29.3,324.71084337349396,4.742168674698796,6.9,HAM,42057.17647058824,33884.0,33553.65,29484.0,34396.1,28996.0,92364.0,813231.5,2.0,,,,3.0,,,,,,,7.428571428571429,,,,,,,262.07142857142856,,,,,,,292.0,,,,,,,103708.5,,,,,,,92364.0,,,,1,0,0,2
2022,2,22.8855421686747,22.6,23.2,51.44578313253012,47.0,55.0,1014.0746987951807,1013.5,1014.5,False,28.18192771084337,27.0,29.3,324.71084337349396,4.742168674698796,6.9,HUL,43258.75,34253.0,35892.13043478261,29530.0,36645.913043478264,29242.0,93034.0,440649.3333333333,3.0,,,2.0,4.0,,,,,,6.666666666666667,5.857142857142857,,,,,,289.22222222222223,248.42857142857142,,,,,,296.0,296.0,,,,,,109699.77777777778,118506.14285714286,,,,,,94219.0,93034.0,,,,1,0,0,2
2022,2,22.8855421686747,22.6,23.2,51.44578313253012,47.0,55.0,1014.0746987951807,1013.5,1014.5,False,28.18192771084337,27.0,29.3,324.71084337349396,4.742168674698796,6.9,LAT,41126.47826086957,34219.0,34259.44,29893.0,33889.24,29155.0,93529.0,463195.0,2.0,3.0,,,2.0,,,,10.066666666666666,,,4.0,,,,271.0,,,291.6,,,,292.0,,,293.0,,,,104868.46666666666,,,112410.6,,,,94134.0,,,93529.0,,,,1,0,0,2
2022,2,22.8855421686747,22.6,23.2,51.44578313253012,47.0,55.0,1014.0746987951807,1013.5,1014.5,False,28.18192771084337,27.0,29.3,324.71084337349396,4.742168674698796,6.9,LEC,42019.26666666667,33256.0,33387.94117647059,29035.0,35792.470588235294,28430.0,90772.0,270531.0,2.0,1.0,,,3.0,,,,4.5,,,4.5,,,,289.0,,,248.16666666666666,,,,293.0,,,298.0,,,,101979.33333333333,,,109671.0,,,,91470.0,,,90772.0,,,,1,0,0,2
2022,2,22.8855421686747,22.6,23.2,51.44578313253012,47.0,55.0,1014.0746987951807,1013.5,1014.5,False,28.18192771084337,27.0,29.3,324.71084337349396,4.742168674698796,6.9,MAG,38923.0,38923.0,33754.0,31710.0,43720.5,33436.0,124638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2
2022,2,22.8855421686747,22.6,23.2,51.44578313253012,47.0,55.0,1014.0746987951807,1013.5,1014.5,False,28.18192771084337,27.0,29.3,324.71084337349396,4.742168674698796,6.9,MSC,39682.42105263158,34548.0,33415.19047619047,30275.0,32755.714285714286,29343.0,94429.0,753269.5,2.0,2.0,,3.0,,,,,4.0,,9.0,,,,,291.0,,276.8,,,,,291.0,,295.0,,,,,97109.0,,102107.66666666667,,,,,97109.0,,94429.0,,,,,1,0,0,2
