Time,Status,Message,RACEYEAR,RACENUMBER,SESSIONTYPE
0 days 01:14:09.018000,1,AllClear,2023,13,FP2
0 days 01:16:04.235000,4,SCDeployed,2023,13,FP2
0 days 01:16:27.094000,1,AllClear,2023,13,FP2
0 days 01:16:28.015000,6,VSCDeployed,2023,13,FP2
0 days 01:17:05.937000,7,VSCEnding,2023,13,FP2
0 days 01:17:18.608000,1,AllClear,2023,13,FP2
0 days 00:08:41.074000,1,AllClear,2023,14,FP2
0 days 00:08:41.074000,2,Yellow,2023,14,FP2
0 days 00:08:41.074000,1,AllClear,2023,14,FP2
0 days 00:18:19.657000,5,Red,2023,14,FP2
0 days 00:24:00.682000,1,AllClear,2023,14,FP2
0 days 00:50:29.295000,2,Yellow,2023,14,FP2
0 days 00:50:30.920000,1,AllClear,2023,14,FP2
0 days 01:05:36.326000,2,Yellow,2023,14,FP2
0 days 01:06:01.341000,5,Red,2023,14,FP2
0 days 01:10:12.243000,1,AllClear,2023,14,FP2
0 days 01:16:13.018000,4,SCDeployed,2023,14,FP2
0 days 01:16:43.955000,1,AllClear,2023,14,FP2
0 days 01:16:44.908000,6,VSCDeployed,2023,14,FP2
0 days 01:17:11.861000,7,VSCEnding,2023,14,FP2
0 days 01:17:24.126000,1,AllClear,2023,14,FP2
0 days 00:00:00,1,AllClear,2023,15,FP2
0 days 00:00:00,1,AllClear,2023,16,FP2
0 days 01:12:15.783000,2,Yellow,2023,16,FP2
0 days 01:12:31.032000,5,Red,2023,16,FP2
0 days 00:00:00,1,AllClear,2023,19,FP2
0 days 00:39:28.146000,2,Yellow,2023,19,FP2
0 days 00:39:35.067000,1,AllClear,2023,19,FP2
0 days 00:08:24.965000,1,AllClear,2023,21,FP2
0 days 00:23:50.779000,2,Yellow,2023,21,FP2
0 days 00:38:35.170000,1,AllClear,2023,21,FP2
0 days 00:49:42.986000,2,Yellow,2023,21,FP2
0 days 00:49:46.220000,1,AllClear,2023,21,FP2
0 days 00:58:22.883000,2,Yellow,2023,21,FP2
0 days 00:58:37.273000,1,AllClear,2023,21,FP2
0 days 01:31:39.269000,2,Yellow,2023,21,FP2
0 days 01:31:43.535000,1,AllClear,2023,21,FP2
0 days 01:42:56.976000,2,Yellow,2023,21,FP2
0 days 01:43:01.882000,1,AllClear,2023,21,FP2
0 days 02:09:42.385000,2,Yellow,2023,21,FP2
0 days 02:09:55.338000,1,AllClear,2023,21,FP2
0 days 02:14:12.240000,2,Yellow,2023,21,FP2
0 days 02:14:20.864000,1,AllClear,2023,21,FP2
0 days 00:14:59.752000,1,AllClear,2023,22,FP2
0 days 00:23:22.015000,5,Red,2023,22,FP2
0 days 00:45:01.704000,1,AllClear,2023,22,FP2
0 days 00:52:16.777000,2,Yellow,2023,22,FP2
0 days 00:52:33.308000,5,Red,2023,22,FP2
0 days 00:57:39.414000,1,AllClear,2023,22,FP2
0 days 00:00:00,1,AllClear,2024,1,FP2
0 days 00:00:00,1,AllClear,2024,2,FP2
0 days 00:06:37.127000,2,Yellow,2024,2,FP2
0 days 00:06:38.125000,1,AllClear,2024,2,FP2
0 days 00:00:00,1,AllClear,2024,3,FP2
0 days 00:03:45.272000,2,Yellow,2024,3,FP2
0 days 00:04:46.877000,1,AllClear,2024,3,FP2
0 days 00:05:15.734000,2,Yellow,2024,3,FP2
0 days 00:09:28.948000,1,AllClear,2024,3,FP2
0 days 00:28:19.292000,2,Yellow,2024,3,FP2
0 days 00:28:22.752000,1,AllClear,2024,3,FP2
0 days 01:21:00.176000,2,Yellow,2024,3,FP2
0 days 00:00:00,1,AllClear,2024,4,FP2
0 days 00:00:00,1,AllClear,2024,7,FP2
0 days 00:00:19.161000,1,AllClear,2024,8,FP2
0 days 00:11:09.643000,2,Yellow,2024,8,FP2
0 days 00:11:10.648000,1,AllClear,2024,8,FP2
0 days 00:45:46.182000,2,Yellow,2024,8,FP2
0 days 00:45:48.675000,1,AllClear,2024,8,FP2
0 days 01:03:12.503000,2,Yellow,2024,8,FP2
0 days 01:03:21.200000,1,AllClear,2024,8,FP2
0 days 00:00:00,1,AllClear,2024,9,FP2
0 days 00:28:04.022000,2,Yellow,2024,9,FP2
0 days 00:28:07.626000,1,AllClear,2024,9,FP2
0 days 01:02:03.160000,2,Yellow,2024,9,FP2
0 days 01:02:07.781000,1,AllClear,2024,9,FP2
0 days 01:02:19.846000,2,Yellow,2024,9,FP2
0 days 01:02:22.337000,1,AllClear,2024,9,FP2
0 days 01:02:32.528000,2,Yellow,2024,9,FP2
0 days 01:02:37.547000,1,AllClear,2024,9,FP2
0 days 01:15:18.757000,2,Yellow,2024,9,FP2
0 days 01:15:24.841000,1,AllClear,2024,9,FP2
0 days 00:00:00,1,AllClear,2024,10,FP2
0 days 00:00:00,1,AllClear,2024,12,FP2
0 days 00:00:00,2,Yellow,2024,13,FP2
0 days 00:05:40.152000,1,AllClear,2024,13,FP2
0 days 00:30:21.768000,2,Yellow,2024,13,FP2
0 days 00:30:41.983000,5,Red,2024,13,FP2
0 days 00:44:37.062000,1,AllClear,2024,13,FP2
0 days 00:44:57.557000,2,Yellow,2024,13,FP2
0 days 00:44:59.404000,1,AllClear,2024,13,FP2
0 days 00:49:23.036000,2,Yellow,2024,13,FP2
0 days 00:49:44.196000,1,AllClear,2024,13,FP2
0 days 00:00:00,2,Yellow,2024,14,FP2
0 days 00:01:37.962000,1,AllClear,2024,14,FP2
0 days 00:01:51.652000,2,Yellow,2024,14,FP2
0 days 00:02:05.342000,1,AllClear,2024,14,FP2
0 days 00:02:07.345000,2,Yellow,2024,14,FP2
0 days 00:02:38.457000,1,AllClear,2024,14,FP2
0 days 00:02:56.721000,2,Yellow,2024,14,FP2
0 days 00:03:24.226000,1,AllClear,2024,14,FP2
0 days 00:03:36.966000,2,Yellow,2024,14,FP2
0 days 00:04:01.350000,1,AllClear,2024,14,FP2
0 days 00:04:04.973000,2,Yellow,2024,14,FP2
0 days 00:06:20.728000,1,AllClear,2024,14,FP2
0 days 00:06:22.364000,2,Yellow,2024,14,FP2
0 days 00:06:40.626000,1,AllClear,2024,14,FP2
0 days 00:06:49.764000,2,Yellow,2024,14,FP2
0 days 00:08:03.061000,1,AllClear,2024,14,FP2
0 days 01:19:13.602000,2,Yellow,2024,14,FP2
0 days 01:21:20.310000,1,AllClear,2024,14,FP2
0 days 00:00:01.265000,2,Yellow,2024,15,FP2
0 days 00:04:14.149000,1,AllClear,2024,15,FP2
0 days 00:04:14.188000,2,Yellow,2024,15,FP2
0 days 00:08:33.565000,1,AllClear,2024,15,FP2
0 days 00:30:10.591000,2,Yellow,2024,15,FP2
0 days 00:30:21.771000,5,Red,2024,15,FP2
0 days 00:33:36.535000,1,AllClear,2024,15,FP2
0 days 01:18:40.779000,2,Yellow,2024,15,FP2
0 days 00:00:00,2,Yellow,2024,16,FP2
0 days 00:10:01.921000,1,AllClear,2024,16,FP2
0 days 00:43:08.841000,2,Yellow,2024,16,FP2
0 days 00:43:25.725000,5,Red,2024,16,FP2
0 days 00:53:41.950000,1,AllClear,2024,16,FP2
0 days 00:12:22.225000,1,AllClear,2024,17,FP2
0 days 00:12:22.225000,2,Yellow,2024,17,FP2
0 days 00:12:22.225000,1,AllClear,2024,17,FP2
0 days 00:12:22.225000,2,Yellow,2024,17,FP2
0 days 00:12:22.225000,1,AllClear,2024,17,FP2
0 days 00:12:22.225000,2,Yellow,2024,17,FP2
0 days 00:12:22.225000,1,AllClear,2024,17,FP2
0 days 00:22:30.304000,2,Yellow,2024,17,FP2
0 days 00:22:46.623000,1,AllClear,2024,17,FP2
0 days 00:27:17.202000,2,Yellow,2024,17,FP2
0 days 00:27:39.616000,1,AllClear,2024,17,FP2
0 days 00:28:55.083000,2,Yellow,2024,17,FP2
0 days 00:29:16.467000,1,AllClear,2024,17,FP2
0 days 00:47:44.737000,2,Yellow,2024,17,FP2
0 days 00:48:04.479000,1,AllClear,2024,17,FP2
0 days 00:48:05.964000,2,Yellow,2024,17,FP2
0 days 00:48:20.088000,1,AllClear,2024,17,FP2
0 days 01:02:17.359000,2,Yellow,2024,17,FP2
0 days 01:02:32.618000,1,AllClear,2024,17,FP2
0 days 01:06:29.409000,2,Yellow,2024,17,FP2
0 days 01:06:33.002000,1,AllClear,2024,17,FP2
0 days 01:06:33.511000,2,Yellow,2024,17,FP2
0 days 01:06:36.031000,1,AllClear,2024,17,FP2
0 days 01:06:42.501000,2,Yellow,2024,17,FP2
0 days 01:06:57.167000,1,AllClear,2024,17,FP2
0 days 01:13:58.533000,2,Yellow,2024,17,FP2
0 days 01:14:00.529000,1,AllClear,2024,17,FP2
0 days 01:14:01.562000,2,Yellow,2024,17,FP2
0 days 01:14:09.628000,1,AllClear,2024,17,FP2
0 days 00:00:00,1,AllClear,2024,18,FP2
0 days 00:54:27.961000,2,Yellow,2024,18,FP2
0 days 00:54:38.123000,1,AllClear,2024,18,FP2
0 days 01:00:08.788000,2,Yellow,2024,18,FP2
0 days 01:00:12.235000,1,AllClear,2024,18,FP2
0 days 01:10:11.377000,2,Yellow,2024,18,FP2
0 days 01:10:33.122000,1,AllClear,2024,18,FP2
0 days 01:12:41.347000,2,Yellow,2024,18,FP2
0 days 01:20:14.490000,1,AllClear,2024,18,FP2
0 days 01:21:54.436000,2,Yellow,2024,18,FP2
0 days 00:00:00,1,AllClear,2024,20,FP2
0 days 00:19:09.265000,2,Yellow,2024,20,FP2
0 days 00:19:16.771000,1,AllClear,2024,20,FP2
0 days 00:25:37.505000,2,Yellow,2024,20,FP2
0 days 00:25:42.141000,5,Red,2024,20,FP2
0 days 00:48:09.799000,1,AllClear,2024,20,FP2
0 days 00:49:38.847000,2,Yellow,2024,20,FP2
0 days 00:49:40.812000,1,AllClear,2024,20,FP2
0 days 00:57:02.171000,2,Yellow,2024,20,FP2
0 days 00:57:05.205000,1,AllClear,2024,20,FP2
0 days 00:00:00,2,Yellow,2024,22,FP2
0 days 00:02:51.277000,1,AllClear,2024,22,FP2
0 days 00:04:19.879000,4,SCDeployed,2024,22,FP2
0 days 00:09:06.918000,1,AllClear,2024,22,FP2
0 days 00:22:50.362000,2,Yellow,2024,22,FP2
0 days 00:22:55.965000,1,AllClear,2024,22,FP2
0 days 00:29:17.605000,2,Yellow,2024,22,FP2
0 days 00:29:23.689000,1,AllClear,2024,22,FP2
0 days 00:30:36.575000,2,Yellow,2024,22,FP2
0 days 00:30:42.082000,1,AllClear,2024,22,FP2
0 days 00:48:45.774000,2,Yellow,2024,22,FP2
0 days 00:48:52.921000,1,AllClear,2024,22,FP2
0 days 00:51:19.330000,2,Yellow,2024,22,FP2
0 days 00:51:24.296000,1,AllClear,2024,22,FP2
0 days 00:51:33.446000,2,Yellow,2024,22,FP2
0 days 00:51:48.566000,5,Red,2024,22,FP2
0 days 00:54:19.083000,1,AllClear,2024,22,FP2
0 days 01:03:19.810000,2,Yellow,2024,22,FP2
0 days 01:03:22.418000,1,AllClear,2024,22,FP2
0 days 01:11:30.158000,2,Yellow,2024,22,FP2
0 days 01:11:37.757000,1,AllClear,2024,22,FP2
0 days 01:12:58.101000,2,Yellow,2024,22,FP2
0 days 01:13:07.158000,1,AllClear,2024,22,FP2
0 days 01:20:46.637000,2,Yellow,2024,22,FP2
0 days 00:11:13.838000,1,AllClear,2024,24,FP2
0 days 00:16:22.632000,2,Yellow,2024,24,FP2
0 days 00:16:27.706000,1,AllClear,2024,24,FP2
0 days 00:00:00,1,AllClear,2025,1,FP2
0 days 00:00:00,2,Yellow,2025,3,FP2
0 days 00:00:22.125000,1,AllClear,2025,3,FP2
0 days 00:19:34.171000,2,Yellow,2025,3,FP2
0 days 00:19:47.140000,5,Red,2025,3,FP2
0 days 00:39:43.931000,1,AllClear,2025,3,FP2
0 days 00:46:12.325000,2,Yellow,2025,3,FP2
0 days 00:46:27.356000,5,Red,2025,3,FP2
0 days 00:51:53.643000,1,AllClear,2025,3,FP2
0 days 00:58:38.763000,5,Red,2025,3,FP2
0 days 01:04:23.410000,1,AllClear,2025,3,FP2
0 days 01:12:13.467000,5,Red,2025,3,FP2
0 days 00:00:00,1,AllClear,2025,4,FP2
0 days 00:00:00,2,Yellow,2025,5,FP2
0 days 00:05:26.070000,1,AllClear,2025,5,FP2
0 days 00:23:13.250000,2,Yellow,2025,5,FP2
0 days 00:23:29.990000,1,AllClear,2025,5,FP2
0 days 01:05:15.082000,2,Yellow,2025,5,FP2
0 days 01:05:28.308000,5,Red,2025,5,FP2
0 days 01:13:05.467000,1,AllClear,2025,5,FP2
